domain,company,keyword,sector,description,score,riskLevel
hydroquebec.online,Hydro-Québec,hydroquebec,energy,"Phishing site impersonating Hydro-Québec",20,LOW
hydroquebec-online.com,Hydro-Québec,hydroquebec,energy,"Phishing site impersonating Hydro-Québec",0,LOW
hydroquebec.services,Hydro-Québec,hydroquebec,energy,"Phishing site impersonating Hydro-Québec",0,LOW
hydroquebec-updates.online,Hydro-Québec,hydroquebec,energy,"Phishing site impersonating Hydro-Québec",50,MEDIUM
hydroquebec.website,Hydro-Québec,hydroquebec,energy,"Phishing site impersonating Hydro-Québec",0,LOW
koodo-mobile.ca,Koodo,koodo,telecom,"Phishing site impersonating Koodo",0,LOW
koodo-mobile.club,Koodo,koodo,telecom,"Phishing site impersonating Koodo",0,LOW
koodo-mobile.com,Koodo,koodo,telecom,"Phishing site impersonating Koodo",0,LOW
koodo-mobile-support.com,Koodo,koodo,telecom,"Phishing site impersonating Koodo",0,LOW
koodo.online,Koodo,koodo,telecom,"Phishing site impersonating Koodo",20,LOW
koodo-online.com,Koodo,koodo,telecom,"Phishing site impersonating Koodo",0,LOW
koodo-telussupportcenter.com,Koodo,koodo,telecom,"Phishing site impersonating Koodo",10,LOW
koodo.website,Koodo,koodo,telecom,"Phishing site impersonating Koodo",0,LOW
manitobahydro.online,Manitoba Hydro,manitobahydro,energy,"Phishing site impersonating Manitoba Hydro",20,LOW
manitobahydro-payment.com,Manitoba Hydro,manitobahydro,energy,"Phishing site impersonating Manitoba Hydro",0,LOW
maritimeelectric.online,Maritime Electric,maritimeelectric,energy,"Phishing site impersonating Maritime Electric",20,LOW
notice-videotron.com,Videotron,videotron,telecom,"Phishing site impersonating Videotron",0,LOW
novascotiapower-alert.com,Unknown Utility,unknown,unknown,"Phishing site (utility, unknown target)",0,LOW
ntpc-career.online,Northwest Territories Power Corporation,ntpc,energy,"Phishing site impersonating Northwest Territories Power Corporation",20,LOW
ntpc.online,Northwest Territories Power Corporation,ntpc,energy,"Phishing site impersonating Northwest Territories Power Corporation",20,LOW
ntpc.website,Northwest Territories Power Corporation,ntpc,energy,"Phishing site impersonating Northwest Territories Power Corporation",0,LOW
phonebox-mobiles.com,PhoneBox Canada,phonebox,telecom,"Phishing site impersonating PhoneBox Canada",0,LOW
phonebox-mobiles.net,PhoneBox Canada,phonebox,telecom,"Phishing site impersonating PhoneBox Canada",0,LOW
phonebox.online,PhoneBox Canada,phonebox,telecom,"Phishing site impersonating PhoneBox Canada",20,LOW
phonebox-service.de,PhoneBox Canada,phonebox,telecom,"Phishing site impersonating PhoneBox Canada",0,LOW
rogers-1account-bill.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
rogers1-devicesteamapp-mobile.net,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-1login-account.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
rogers-1-login.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
rogers-1mobile-account.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",30,LOW
rogers-1mobile-bill.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",0,LOW
rogers-1mobile-simappeal.net,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers1-wireless5g-services-ca.net,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-2mobility-authsim.net,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",30,LOW
rogers-514message.online,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
rogers-5gaccount.net,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
rogers5g-accountupdate-bill.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",30,LOW
rogers5g-client1billpayment.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers5g-mobile1link-payment.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers5g-mobile1paymentacess.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers5g-mobile-billpayment.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers5g-mobionline-payca.online,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",30,LOW
rogers5g-myprofile-update-bill.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",30,LOW
rogers-5gnewsalerts-ca.net,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers5g-online-1billpayment.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers5g-online1bill-payment.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers5g-online1billpayment.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-acc1-login.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
rogers-acccount-login.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
rogers-accent-studio.online,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",30,LOW
rogers-access1login.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
rogers-access1.online,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
rogers-access1paymentbill.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-accessappeal-ca.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-access.net,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",0,LOW
rogers-accessories.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",0,LOW
rogers-accesspay-mobile.net,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-account1login.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
rogers-account-access.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
rogers-accountants.co.uk,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
rogers-account-arrangements.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",30,LOW
rogers-account-billing.online,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",50,MEDIUM
rogers-account.ca,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
rogers-account.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
rogers-account.info,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",40,MEDIUM
rogers-accounting.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
rogers-account-login.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
rogers-accountlogin.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
rogers-account-management.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",30,LOW
rogers-account-management.online,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",50,MEDIUM
rogers-account.mobi,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
rogers-accounts.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
rogers-account-support.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",30,LOW
rogers-account-support.online,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",50,MEDIUM
rogers-account.xyz,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",40,MEDIUM
rogersacc-services-overview.net,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-active5g.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",0,LOW
rogers-admin-billingdashboard.net,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-admin-billingdashboard.store,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-agencies.online,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
rogers-ai.online,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
rogers-airservices.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",0,LOW
rogers-alert.co,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",0,LOW
rogers-alerts.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",0,LOW
rogers-auth.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
rogers-authentication.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
rogers-author-site.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
rogers-bc.online,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
rogers-bill-1account.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
rogers-bill1paymentacess.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-bill-arrangement.online,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",30,LOW
rogers-billing1dashboard.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-billing-account.online,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",50,MEDIUM
rogers-billing.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",0,LOW
rogers-billing-cycle-ca.digital,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-billing.info,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
rogers-billing.link,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",0,LOW
rogers-billing.online,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
rogers-billingreview.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",0,LOW
rogers-billing.site,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",0,LOW
rogers-billingsuppor1t-ca.net,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-billing.support,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",0,LOW
rogers-billing.top,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
rogers-billreview.online,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
rogers-billsupport.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",0,LOW
rogers-canada-2fa-update.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",30,LOW
rogers-canada-payment.info,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",30,LOW
rogers-ca.online,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
rogerscaregivingservices.online,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",30,LOW
rogers-carrierservices.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-carriersupport.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",0,LOW
rogers-ca.website,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",0,LOW
rogers-chatr.online,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
rogers-chekup1.online,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
rogerscitizensalliancegroup.online,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",30,LOW
rogers-city.web.id,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",0,LOW
rogers-clan-website.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",0,LOW
rogers-client2018.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
rogers-client.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",0,LOW
rogers-clientmobi-services.net,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-clients.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",0,LOW
rogers-communication.online,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",30,LOW
rogerscommunications-login.xyz,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",50,MEDIUM
rogerscommunications-secure.icu,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",30,LOW
rogers-compte-enligne1.info,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",30,LOW
rogers-comunicationsupdates.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",30,LOW
rogers-comunnication-account.icu,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",30,LOW
rogers-confirmation.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",0,LOW
rogers-construction.online,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",30,LOW
rogers-construction-services.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-construction-services.info,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",30,LOW
rogers-consumer-body-account.net,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",30,LOW
rogers-consumerprofile-signin.net,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-county-divorce-lawyer.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-county.web.id,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",0,LOW
rogers-creative.online,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
rogers-customer-service.ca,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-customer-service.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-customerservice.info,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",30,LOW
rogers-designs.online,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
rogers-desk-devicesupport.net,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-device-planmobile-ca.net,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-deviceservices-app.net,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers.digital,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",0,LOW
rogers-digital.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",0,LOW
rogers-discount.online,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
rogers-easyweb1fix.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",0,LOW
rogers-ebankonline.ca,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",0,LOW
rogers-egift-billreturn.online,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",30,LOW
rogers-esecure.online,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",40,MEDIUM
rogers-espaceclient.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",0,LOW
rogers-etfr.online,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
rogers-etransfer.online,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
rogersexecutivemanagment.online,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",30,LOW
rogers-fidocustomercare.online,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",30,LOW
rogers-financialservices.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogersforshelbycocommissioner.online,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",30,LOW
rogers-fraudprotection.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-handymanservices.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-harleydavidson-service.nl,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-hire.online,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
rogers-hlb.online,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
rogersinc-login.xyz,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",40,MEDIUM
rogers-inc.online,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
rogers-info.support,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",0,LOW
rogers-instantverification.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-integratori.website,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-interac-secure.ca,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
rogers-interacsupport.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",0,LOW
rogers-internet5g-update.net,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",30,LOW
rogersiphoningandplumbing.online,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",30,LOW
rogers-issuepymnt-mobile.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-jobs.online,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
rogers-livechatsupport.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-livesupport.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",0,LOW
rogers-login1access.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
rogers-login-access1.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
rogers-login-access.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
rogers-login-account.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
rogers-loginaccount.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
rogers-login.co,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
rogers-login.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
rogers-lte-plandashboard-ca.net,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-marketing.online,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
rogers-mechanical-services.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-mobile1-account.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",30,LOW
rogers-mobile-1account.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",30,LOW
rogers-mobile1-service.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-mobile5g-service.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-mobilebill.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",0,LOW
rogers-mobile.ca,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",0,LOW
rogers-mobile.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",0,LOW
rogers-mobile.link,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",0,LOW
rogers-mobile-login.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
rogers-mobile.me,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",0,LOW
rogers-mobile.net,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",0,LOW
rogers-mobile.online,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
rogersmobile-onlinereturn94.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-mobile.org,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",0,LOW
rogers-mobile-overprice.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-mobile-payment.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",0,LOW
rogers-mobilepayment.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",0,LOW
rogers-mobileprotection.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogersmobilereference5canada.info,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",30,LOW
rogers-mobile-refund.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",0,LOW
rogers-mobiles.ca,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",0,LOW
rogers-mobiles.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",0,LOW
rogers-mobile.site,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",0,LOW
rogers-mobiles.net,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",0,LOW
rogers-mobiles.online,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
rogers-mobiles.org,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",0,LOW
rogers-mobile.support,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",0,LOW
rogers-mobile-wallet.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",0,LOW
rogers-mobility1account.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",30,LOW
rogers-mobility1payment.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-mobility1-services.net,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogersmobility-clientrefund01.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-mobility-et-invoice.info,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",30,LOW
rogersmobility-secure-payments.net,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",30,LOW
rogers-mobilitysim-account.net,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",30,LOW
rogers-mobility-support.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-mobilitysupport.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-monservice.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",0,LOW
rogers-myaccess-profile.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-myact1.online,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
rogers-mybillinginfo-en.net,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-mylogin-mobile.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
rogers-mymobile-overview1.net,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-mypayment.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",0,LOW
rogers-offers-monthlyplansoffers.info,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",30,LOW
rogers-onelogin.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
rogers-online-1access.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",0,LOW
rogers-online.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",0,LOW
rogers-online-login.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
rogers-online.net,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",0,LOW
rogers-onlineportal-2appeal.net,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-online-refund.ca,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",0,LOW
rogers-onlineservices.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",0,LOW
rogers-onlineverifications.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-overcharge-support.ca,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-overcharge-systems.info,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",30,LOW
rogers-payment1access.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",0,LOW
rogers-payment1bill-access.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-payment1mobility5g.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-payment-alert.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",0,LOW
rogers-payment.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",0,LOW
rogers-paymentlogin.ca,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
rogers-paymentlogin.info,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",40,MEDIUM
rogers-payment.net,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",0,LOW
rogers-paymentrecovery.net,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-paymentrecovery.online,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",30,LOW
rogers-paymentupdate.ca,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
rogers-pay-mobile.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",0,LOW
rogers-planservices-app.net,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-plansupport-app.net,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-promo.online,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
rogers-rcinotice.online,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
rogers-refundnotice.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",0,LOW
rogers-refund-service.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",0,LOW
rogers-refundservice.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",0,LOW
rogers-refundservices.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",0,LOW
rogers-refunds-support.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogersresidentialconstruct.online,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",30,LOW
rogers-saving-autopayment.info,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",30,LOW
rogers-secure1.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
rogers-secure1.top,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",40,MEDIUM
rogers-secure-account.info,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",50,MEDIUM
rogers-secure.ca,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
